Name,Address,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,GreenStar,FacilitiesAndServices,Description,City,Country
Salitre,"Paseo Marítimo Alcalde Francisco Vázquez 25, A Coruña, 15002, Spain",€€€,"Galician, Traditional Cuisine",-8.3936994,43.3753396,34981923253.0,https://guide.michelin.com/en/galicia/a-corua/restaurant/salitre1160039,http://www.salitrecoruna.com,Selected Restaurants,0,"Air conditioning,Wheelchair access",Salitre’s menu is based around Galician products with a penchant for traditional flavours. On the à la carte we recommend the delicious fish stew (“caldeirada de pescado”) and any of its savoury rice dishes.,A Coruña,Spain
Lume,"Das Ameas 2, Santiago de Compostela, 15704, Spain",€,"Modern Cuisine, Fusion",-8.5417135,42.8797475,34981564773.0,https://guide.michelin.com/en/galicia/santiago-de-compostela/restaurant/lume,http://www.luciafreitas.com,Selected Restaurants,0,"Air conditioning,Counter dining,Terrace,Wheelchair access",Chef Lucía Freitas’ more informal eatery features two menus perfect for enjoying at the bar with views of the kitchen and a concise à la carte of “raciones” served exclusively on the terrace.,Santiago de Compostela,Spain
Cala,"José Luís Pérez Pujadas 7, Granada, 18006, Spain",€€,"Modern Cuisine, Regional Cuisine",-3.608021,37.1604826,34858989058.0,https://guide.michelin.com/en/andalucia/granada/restaurant/cala1154913,http://www.restaurantecalagranada.es,Selected Restaurants,0,Air conditioning,"Although located outside of the city’s old quarter, Cala is well worth a visit, enhanced by its new decor featuring greater levels of comfort and an open-view kitchen. Its updated version of traditional cuisine (showcased on its two tasting menus, Lirio and Cala) champions seasonal ingredients, along with a nod to French cooking.",Granada,Spain
El Drac,"Turisme 80-88, Calella, 08370, Spain",€€€,Creative,2.650109,41.6112653,34937661919.0,https://guide.michelin.com/en/catalunya/calella/restaurant/el-drac,https://www.hotelsantjordi.com,Selected Restaurants,0,"Air conditioning,Car park","Raül Balam Ruscalleda has returned to his native El Maresme, taking advantage of locally sourced seasonal products to express his full creativity and personality in cuisine teeming with strong flavours.",Calella,Spain
Ferretería,"Atocha 57, Madrid, 28012, Spain",€€,Contemporary,-3.6997063,40.4127687,34914297361.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/ferreteria,https://www.ferreteriarestaurante.com/,Selected Restaurants,0,"Air conditioning,Wheelchair access","A visit to this former hardware store (hence its name), and its dining rooms occupying 16C coal vaults, is an absolute must. Updated traditional cuisine prepared with ingredients of the very highest quality.",Madrid,Spain
La Mira de Gredos,"Carretera de El Barco, Hoyos del Espino, 05634, Spain",€€,Traditional Cuisine,-5.1726843,40.3505247,34920349023.0,https://guide.michelin.com/en/castilla-y-leon/hoyos-del-espino/restaurant/mira-de-gredos,https://www.lamiradegredos.com/,Selected Restaurants,0,"Air conditioning,Car park,Great view","The large glass - fronted dining room boasts contemplative views of the Sierra de Gredos. Up - to - date traditional cuisine and several set menus. Make sure you try the "" patatas revolconas "".",Hoyos del Espino,Spain
Il Bocconcino by Royal Hideaway,"Avenida Virgen de Guadalupe 21, La Caleta, Adeje, 38679, Spain",€€€,Italian Contemporary,-16.7539875,28.1020231,34922757900.0,https://guide.michelin.com/en/canarias/adeje/restaurant/il-bocconcino-by-royal-hideaway,https://www.gastrocorales.com/,Selected Restaurants,0,"Great view,Terrace","If you’re looking for an Italian restaurant with a difference, this dining space in the Royal Hideaway Corales Suites hotel won’t disappoint thanks to its superb terrace and re-creation of Italian recipes from a relatively modern and progressive perspective, with the added attraction of always using (with the exception of the irreplaceable Pecorino and Parmesan) local ingredients sourced from the island. The Bologna-born chef here enhances the à la carte offering with two extensive set menus (Identidad and Il Boccocino). Don’t miss the unusual Plin & Oro (which takes its name from the finger-pinch technique used to close the pasta) or the Tonno Vitellato, a revised version of a classic dish in which veal is substituted with red tuna.",Adeje,Spain
Fuentelgato,"Real 6, Huerta del Marquesado, 16316, Spain",€€€,Modern Cuisine,-1.6861979,40.1456567,34654989615.0,https://guide.michelin.com/en/castilla-la-mancha/huerta-del-marquesado/restaurant/fuentelgato,https://fuentelgato.com/,Selected Restaurants,0,Air conditioning,"Fuentelgato is run by chefs Álex Paz and Olga García, a couple who continue to win plaudits galore in the hills of Cuenca province! Here, they offer just a single tasting menu that is always based around seasonal and locally sourced ingredients.",Huerta del Marquesado,Spain
El Rincón de Moraga,"San Antonio 4, Los Llanos de Aridane, 38760, Spain",€€,"Traditional Cuisine, Creative",-17.9267838,28.6559728,34922464564.0,https://guide.michelin.com/en/canarias/los-llanos-de-aridane/restaurant/el-rincon-de-moraga,http://www.elrincondemoraga.com,Selected Restaurants,0,"Air conditioning,Terrace,Wheelchair access","This restaurant occupies a typical old house with a rustic Canary Island ambience. Updated traditional cuisine with a fusion of local dishes, as well as others from further afield.",Los Llanos de Aridane,Spain
Gran Sol,"San Pedro 65, Hondarribia, 20280, Spain",€,Traditional Cuisine,-1.7941123,43.3689344,34943642701.0,https://guide.michelin.com/en/pais-vasco/hondarribia/restaurant/gran-sol,https://www.bargransol.com/,Selected Restaurants,0,"Air conditioning,Terrace","The restaurant is named after the legendary fishing grounds of the North Atlantic, an important aspect of the town’s fishing tradition. Make sure you try the pintxos here, including Jaizkibel, Hondarribia and Huevo Mollete.",Hondarribia,Spain
Castillo de Montemayor,"Castillo 10, Montemayor del Río, 37727, Spain",€,Traditional Cuisine,-5.8927658,40.3488876,34923161818.0,https://guide.michelin.com/en/castilla-y-leon/montemayor-del-rio/restaurant/castillo-de-montemayor,https://restaurantecastillomontemayor.com/,Selected Restaurants,0,"Air conditioning,Terrace,Wheelchair access",A unique restaurant in a beautiful natural setting within the walls of an authentic castle. Traditional à la carte with a contemporary touch and signature recipes such as its traditional mashed potato dish known as “revolconas”.,Montemayor del Río,Spain
La Barra de Cañabota,"Orfila 5, Seville, 41003, Spain",€€,"Traditional Cuisine, Regional Cuisine",-5.9936348,37.3934059,34954913432.0,https://guide.michelin.com/en/andalucia/sevilla/restaurant/la-barra-de-canabota,https://canabota.es/en/,Selected Restaurants,0,"Air conditioning,Counter dining,Terrace,Wheelchair access","An unusual tapas bar with a strong focus on fish and seafood that replicates the philosophy of its older sibling (Cañabota). Here, the dishes are somewhat simpler but based around the same principles and ingredients of the very highest quality.",Seville,Spain
Lakasa,"Plaza del Descubridor Diego de Ordás 1, Madrid, 28003, Spain",€€€,Farm to table,-3.7006709,40.4408469,34915338715.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/lakasa,https://www.lakasa.es/,Selected Restaurants,0,"Air conditioning,Terrace,Wheelchair access",A restaurant that is on the tip of everyone’s tongue and as such is full almost every day. Its updated take on traditional market-based cuisine is constantly being updated and includes the option of half-portions. Don’t miss the signature Idiazabal cheese fritters!,Madrid,Spain
Nexe,"Abeuradors 4, Girona, 17004, Spain",€€€,Contemporary,2.8244733,41.9834264,34972225230.0,https://guide.michelin.com/en/catalunya/girona/restaurant/nexe,http://www.restaurantnexe.com,Selected Restaurants,0,Counter dining,"A restaurant that acts as a culinary link between guests and small-scale local producers, hence its name which translates as “nexus” in English. Choose between the à la carte, a tasting menu and different daily specials that showcase contemporary-style cuisine with a firm focus on the seasons and nods to both Asia and South America.",Girona,Spain
Terra,"Lugar O Santo 11, San Xoán de Ortoño, 15220, Spain",€€,Traditional Cuisine,-8.6326921,42.8494516,34981884639.0,https://guide.michelin.com/en/galicia/san-xoan-de-ortono/restaurant/terra-1201598,,Selected Restaurants,0,"Air conditioning,Terrace,Wheelchair access","Occupying an old stone house with an attractive terrace to the rear, Terra is a restaurant with a certain charm that offers a traditional and regional à la carte menu complemented by daily specials.",San Xoán de Ortoño,Spain
Beluga,"Plaza de las Flores 3, Malaga, 29005, Spain",€€€,Mediterranean Cuisine,-4.42214,36.72015,34952214253.0,https://guide.michelin.com/en/andalucia/malaga/restaurant/beluga-1201438,https://www.belugamalaga.es/,Selected Restaurants,0,"Air conditioning,Terrace","Located on a small square in the centre of the city, Beluga is run by a couple originally from Alicante, a relevant detail here given the cuisine on offer, which features highly delicate Mediterranean dishes with a contemporary touch, lots of technical detail and plenty of flavour. Savoury rice dishes and fish and seafood are a constant on their menus.",Malaga,Spain
Rocacho,"Padre Damián 38, Madrid, 28036, Spain",€€€,Traditional Cuisine,-3.6856332,40.4579606,34914219770.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/rocacho,https://rocacho.com/,Selected Restaurants,0,"Air conditioning,Terrace,Valet parking","An asador-style restaurant with a modern look where top-quality products take centre stage and seasonal dishes, wild fish, grilled beef and savoury rice dishes all feature prominently. Rochaco is also known for its food-themed events.",Madrid,Spain
Casa Urola,"Fermín Calbetón 20, Donostia / San Sebastián, 20003, Spain",€€€,Traditional Cuisine,-1.9844221,43.3233295,34943441371.0,https://guide.michelin.com/en/pais-vasco/es-donostia-san-sebastian/restaurant/casa-urola,http://www.casaurolajatetxea.es,Selected Restaurants,0,Air conditioning,Located in a pedestrian street popular with tourists in the city’s old quarter. Casa Urola features a lively pintxos bar plus a dining room on the first floor offering a traditional Basque menu with excellent market-inspired suggestions alongside grilled fish and seafood.,Donostia / San Sebastián,Spain
Waman,"Avenida Madariaga 5, Bilbao, 48014, Spain",€€,Peruvian,-2.9446092,43.2710636,34688858217.0,https://guide.michelin.com/en/pais-vasco/bilbao/restaurant/waman,http://www.wamanrestaurante.com,Selected Restaurants,0,Air conditioning,"Peruvian cooking and Basque ingredients are to the fore in Waman’s cuisine, which showcases plenty of personality and highly refined textures thanks to the chef’s roots and a period working alongside the great Eneko Atxa!",Bilbao,Spain
Rubaiyat Madrid,"Juan Ramón Jiménez 37, Madrid, 28036, Spain",€€€,Meats and Grills,-3.6866734,40.4609856,34913591000.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/rubaiyat-madrid,http://www.gruporubaiyat.com,Selected Restaurants,0,"Air conditioning,Interesting wine list,Terrace,Wheelchair access",Discover the authentic flavours of São Paulo in this restaurant where you can order the typical “feijoada” (minimum of two guests) or its extensive selection of meats. Fantastic terrace featuring trees and plenty of greenery!,Madrid,Spain
Benares,"Zurbano 5, Madrid, 28010, Spain",€€,Indian,-3.693831,40.427616,34913198716.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/benares480319,https://www.benaresmadrid.com/,Selected Restaurants,0,"Air conditioning,Restaurant offering vegetarian menus,Terrace","Following in the footsteps of its London namesake, Benares’ major selling points are its modern take on classic Indian cuisine and its pleasant terrace-garden with a soothing patio pool.",Madrid,Spain
El Disparate,"Alameda de Hércules 11, Seville, 41002, Spain",€€,Contemporary,-5.994282,37.3984773,34680127413.0,https://guide.michelin.com/en/andalucia/sevilla/restaurant/el-disparate,http://www.somoseldisparate.com,Selected Restaurants,0,"Air conditioning,Terrace,Wheelchair access","A very unusual gastro-bar with no actual bar counter, but instead some charming tables and an attractive terrace where you can enjoy Andalucian and fusion cuisine. A few beautifully kept guestrooms available.",Seville,Spain
Travieso,"Lentisco 14, Almería, 04007, Spain",€€,Modern Cuisine,-2.4443001,36.8353995,34950114174.0,https://guide.michelin.com/en/andalucia/almeria/restaurant/travieso,https://www.traviesorestaurante.com/,Selected Restaurants,0,Air conditioning,"Located in a residential district of the city, Travieso serves innovative cuisine centred around seasonal and locally sourced ingredients. The à la carte is complemented by a selection of more informal small plates.",Almería,Spain
Fishølogy,"Diputació 73, Barcelona, 08015, Spain",€€,"Contemporary, Mediterranean Cuisine",2.154461,41.3809826,34936339858.0,https://guide.michelin.com/en/catalunya/barcelona/restaurant/fishology,http://www.fishology.es,Selected Restaurants,0,"Air conditioning,Counter dining,Terrace","A restaurant with an informal ambience, an open kitchen and a focus on fish and seafood prepared and served in different ways (salted, aged, smoked etc). Highly original set menus add to its appeal.",Barcelona,Spain
Lana,"Ponzano 59, Madrid, 28003, Spain",€€€,"Argentinian, Meats and Grills",-3.6991787,40.4413248,34626869855.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/lana,http://www.restaurantelana.com,Selected Restaurants,0,Air conditioning,"An Argentinian restaurant that continues to gain in popularity, where the open grill is the focal point for everything that happens here. In this pleasant eatery run by two brothers, savour traditional dishes, gaucho specialities and different cuts of meat from a variety of breeds (Aberdeen Angus, Wagyu, Hereford, Vaca Gallega etc). The unusual collection of artisanal knives and the extensive list of Argentinian wines add to its appeal.",Madrid,Spain
Zumaque,"Puerto Viejo 18, Puerto de la Cruz, 38400, Spain",€€,Asian,-16.5523952,28.4160022,34922382201.0,https://guide.michelin.com/en/canarias/puerto-de-la-cruz/restaurant/zumaque,https://www.restaurantezumaque.com/,Selected Restaurants,0,,"In this restaurant, located in a central street that is somewhat tucked away in the centre of town, enjoy a gastronomic tour around Spain, Italy and several countries in Asia, accompanied by a more tropically inspired dessert menu. In good weather, make sure you eat out on the terrace!",Puerto de la Cruz,Spain
Hōchō,"Passeig de l'Albereda 32, Valencia, 46023, Spain",€€,Japanese,-0.360007,39.4674302,34960045635.0,https://guide.michelin.com/en/comunidad-valenciana/valencia/restaurant/hocho,http://www.restaurantehocho.com,Selected Restaurants,0,"Air conditioning,Counter dining,Notable sake list",This Japanese restaurant inside the Hotel SH Valencia Palace boasts a design-inspired decor and exudes charisma and quality. The à la carte is extensive and varied but your best option is to be guided by the chef!,Valencia,Spain
Alenda,"Castiello de Selorio 23-A, Villaviciosa, 33316, Spain",€€,Modern Cuisine,-5.3388276,43.5046937,34676517632.0,https://guide.michelin.com/en/principado-de-asturias/villaviciosa/restaurant/alenda,,Selected Restaurants,0,"Car park,Terrace","In this delightful rural house, run with great charm by Iñaki and Lola just a few kilometres from the coast, enjoy personally inspired dishes with well-balanced flavours that always champion the local area. The à la carte, dominated by fish purchased daily at the local auction in Lastres, is complemented by a tasting menu. Many of the vegetables here are sourced from the restaurant’s own kitchen garden.",Villaviciosa,Spain
Marcela,"Plaza de San Marcelo 9, Leon, 24003, Spain",€€,"Farm to table, Meats and Seafood",-5.5700503,42.5977935,34987799544.0,https://guide.michelin.com/en/castilla-y-leon/leon/restaurant/marcela,http://www.marcelabrasayvinos.com,Selected Restaurants,0,"Air conditioning,Interesting wine list,Terrace","Marcela boasts an outstanding location just a few metres from the Museo Casa Botines Gaudí. It features two dining spaces: an informal tapas option on the ground floor and a sophisticated dining room upstairs. The cuisine here is based around ingredients of the highest quality, and includes a tasting menu.",Leon,Spain
Ultramarinos Marín,"Balmes 187, Barcelona, 08006, Spain",€€,Farm to table,2.1528234,41.3967592,34932176552.0,https://guide.michelin.com/en/catalunya/barcelona/restaurant/ultramarinos-marin,https://ultramarinosmarin.com/,Selected Restaurants,0,"Air conditioning,Counter dining","A somewhat unusual restaurant that has taken over an old bar and converted it into a simple asador. Options here include “knife and fork” breakfasts, plus a traditional market-inspired À la carte that showcases the full flavours of its ingredients. Fish and meat dishes here are priced by weight.",Barcelona,Spain
Tori-Key,"Plaza del Descubridor Diego de Ordás 2, Madrid, 28003, Spain",€€,Yakitori,-3.7004934,40.4409744,34914388670.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/tori-key,https://www.torikey.com,Selected Restaurants,0,"Air conditioning,Counter dining,Terrace,Wheelchair access","A Japanese restaurant with a difference where the standard cold sushi is abandoned in favour of Yakitori-style cuisine, with a particular focus on grilled chicken kebabs.",Madrid,Spain
Ispal,"Plaza de San Sebastián 1, Seville, 41004, Spain",€€€,Modern Cuisine,-5.986592,37.3812825,34954232024.0,https://guide.michelin.com/en/andalucia/sevilla/restaurant/ispal,http://www.restauranteispal.com,Selected Restaurants,0,"Air conditioning,Interesting wine list,Terrace,Wheelchair access","This restaurant is firmly committed to showcasing authentic Sevillian dishes, with a focus on local producers and ingredients. Modern cuisine with traditional roots and a carefully selected choice of Andalucian wines.",Seville,Spain
Carballeira,"Carretera N II A, Lleida, 25194, Spain",€€€,"Farm to table, Seafood",0.585237,41.5917468,34973272728.0,https://guide.michelin.com/en/catalunya/lleida/restaurant/carballeira,http://www.carballeira.net,Selected Restaurants,0,"Air conditioning,Car park,Terrace,Wheelchair access","An elegant, well - run family business with a profusion of wood on display. The owner is Galician, hence the high quality of fish and seafood. Interesting set menus.",Lleida,Spain
BiBo Madrid,"Paseo de la Castellana 52, Madrid, 28046, Spain",€€,Modern Cuisine,-3.6881987,40.4355104,34918052556.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/bibo-madrid,https://grupodanigarcia.com/bibo/madrid/,Selected Restaurants,0,"Air conditioning,Brunch,Counter dining,Wheelchair access","In this modern setting inspired by the Málaga Fair, savour contemporary cooking rooted in Andalucía that bears the seal of chef Dani García and also takes guests on a round-the-world gastronomic journey.",Madrid,Spain
1742,"Major 3, Eivissa, 07800, Spain",€€€€,Creative,1.4356286,38.906983,34971304452.0,https://guide.michelin.com/en/islas-baleares/eivissa/restaurant/1742,http://1742ibiza.com/,Selected Restaurants,0,,"If you’re looking for authenticity and exclusivity, the highly chic ambience in this old aristocratic property will provide you with the requisite luxury and VIP service. The experience here, overseen by Dutch chef Edwin Winke, is centred around a modern tasting menu that champions the island’s native ingredients (organic vegetables, baby goat, red prawns etc) and involves a gastronomic journey that begins in the Es Pratet car park (where vehicles are waiting to transport guests to the restricted upper section of the Dalt Vila). A butler with glasses of champagne in hand then escorts them on a short tour of the property (water cisterns, wine cellar and a photocall), before heading into the kitchen to meet the chef, the panoramic roof terrace for snacks, and finally the main dining room, with its backdrop of lighting effects on the walls, where one surprise follows another. Once the main courses have been served, head back up to the roof terrace for dessert and to enjoy moonlight views of the harbour.",Eivissa,Spain
Tastavin,"San Juan 25, Logrono, 26001, Spain",€,Traditional Cuisine,-2.4443531,42.4658116,34941262145.0,https://guide.michelin.com/en/la-rioja/logrono/restaurant/tastavin,http://www.tastavin.es,Selected Restaurants,0,Air conditioning,"A centrally located eatery with a tapas bar on the ground floor (with a choice of wines by the glass) and a more formal dining room upstairs, with the option of dishes for sharing.",Logrono,Spain
La Vieja,"Plaza Raimundo Clar 11, Palma, 07002, Spain",€€,Regional European,2.6554314,39.5706256,34871531731.0,https://guide.michelin.com/en/islas-baleares/palma/restaurant/la-vieja,http://www.lavieja.net,Selected Restaurants,0,"Counter dining,Terrace",A restaurant with a distinct urban feel which is striking for the genuine graffiti on its walls and the influence of the Canary Islands (the chef’s homeland) in its cuisine. Contemporary Canary Island cooking featuring local products and a Mallorcan touch.,Palma,Spain
La Sandunga,"San Ignacio 17, Tegueste, 38280, Spain",€€,International,-16.3568312,28.5023621,34922637209.0,https://guide.michelin.com/en/canarias/tegueste/restaurant/la-sandunga,http://www.lasandunga.es,Selected Restaurants,0,"Car park,Terrace","Occupying a country house with an interior featuring an open - view kitchen and main dining room overlooking the surrounding landscape that will come as a pleasant surprise. Internationally focused menu with a good choice of meats alongside dishes from the Canary Islands, France Japan and Peru.",Tegueste,Spain
Mannix,"Felipe II-26, Campaspero, 47310, Spain",€€,"Lamb Specialities, Regional European",-4.1962121,41.4921179,34983698018.0,https://guide.michelin.com/en/castilla-y-leon/campaspero_1431992/restaurant/mannix,http://www.restaurantemannix.com,Selected Restaurants,0,Air conditioning,"One of Spain’s most renowned Castilian-style “asadores”, this family-run restaurant with years of history behind it is particularly famous for its star dish: suckling Churra lamb which, in line with tradition is quartered, placed in earthenware dishes, then roasted in a wood-fired oven. Although the vast majority of its customers come here to savour this signature dish, other meat and offal specialities are also available (brain, trotters, sweetbreads, kidneys etc). Make sure you call and book ahead.",Campaspero,Spain
Qué Leche,"Torres 22, Las Palmas de Gran Canaria, 35002, Spain",€€,Modern Cuisine,-15.4170792,28.1041694,34607917803.0,https://guide.michelin.com/en/canarias/las-palmas-de-gran-canaria/restaurant/que-leche,https://www.restaurantequeleche.es,Selected Restaurants,0,"Air conditioning,Terrace","If, as well as enjoying a meal, you are keen to be part of a gastronomic experience, this restaurant is well worth a visit! Although not overly spacious, this pleasant and informal restaurant is enthusiastically run by Jennise Ferrari, a Venezuelan chef who settled in Las Palmas in 2013. Here, she showcases fresh fusion cuisine that is based around local ingredients, with the added aim of creating attractive dishes inspired by further afield (Mexico, Asia, Japan etc). Many of the dishes are perfect for sharing: we can highly recommend the Saharan squid with a roast onion jus, ginger, squid ink and mature sheep’s cheese.",Las Palmas de Gran Canaria,Spain
Casa Osmunda,"Subida la Concepción 2, San Pedro de Breña Alta, 38710, Spain",€€,Traditional Cuisine,-17.78126,28.67516,34922412635.0,https://guide.michelin.com/en/canarias/san-pedro-de-brena-alta/restaurant/casa-osmunda,https://casaosmunda.com,Selected Restaurants,0,Terrace,"An attractive Spanish colonial-style house located at a crossroads. Traditionally inspired Canary Island cuisine with a modern touch, including seasonal dishes that do not feature on the à la carte.",San Pedro de Breña Alta,Spain
Gamberro,"Bolonia 26, Saragossa, 50008, Spain",€€,Creative,-0.8829352,41.6428881,34696932781.0,https://guide.michelin.com/en/aragon/zaragoza/restaurant/gamberro,http://www.restaurantegamberro.es,Selected Restaurants,0,"Air conditioning,Wheelchair access","Run by a couple who, in keeping with the name of the restaurant (Gamberro translates as “joker” in Spanish), like to keep the atmosphere here both fun and a tad irreverent! The dishes here showcase flavours and presentation that aim to surprise!",Saragossa,Spain
Echaurren Tradición,"Padre José García 19, Ezcaray, 26280, Spain",€€€,Traditional Cuisine,-3.0144575,42.325741,34941354047.0,https://guide.michelin.com/en/la-rioja/ezcaray/restaurant/echaurren-tradicion,http://www.echaurren.com,Selected Restaurants,0,"Air conditioning,Interesting wine list,Wheelchair access","With its enhanced space and light this restaurant remains loyal to traditional cuisine, complementing its à la carte (featuring classic dishes from Francis Paniego and his mother) with a tasting menu.",Ezcaray,Spain
Txoko,"Carretera TF 47, Guía de Isora, 38687, Spain",€€€,Traditional Cuisine,-16.799017,28.171041,34922126000.0,https://guide.michelin.com/en/canarias/gua-de-isora/restaurant/txoko,https://www.ritzcarlton.com/,Selected Restaurants,0,"Air conditioning,Car park,Great view,Terrace","This restaurant has the feel of a modern Basque “txoko” (gastronomic society) and, in a nod to chef Martín Berasategui’s origins, offers cooking that is very “casual” in style. The glass-fronted terrace can be completely opened in the summer months.",Guía de Isora,Spain
Brunelli's,"Bencomo 42, Puerto de la Cruz, 38400, Spain",€€,Meats and Grills,-16.5662304,28.4097031,34922062600.0,https://guide.michelin.com/en/canarias/puerto-de-la-cruz/restaurant/brunelli-s,https://brunellis.com/,Selected Restaurants,0,"Air conditioning,Great view,Wheelchair access","A large steakhouse located close to the entrance to the Loro Parque zoo. Meat of the highest quality (some of which is aged in the restaurant), plus a particularly impressive picture window overlooking the sea.",Puerto de la Cruz,Spain
Gioia,"San Bartolomé 23, Madrid, 28004, Spain",€€€,Italian,-3.6983834,40.4222222,34915215547.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/gioia,https://www.esgioia.es/,Selected Restaurants,0,Air conditioning,"Gioia, which translates as “happiness” or “joy” in Italian, comes as a pleasant surprise as it is not easy to find traditionally made pasta (based on a family recipe) of the type made by Piedmontese chef Davide Bonato. The à la carte is complemented by two tasting meus: Tuber, dedicated to the truffle and offering a sensorial and interactive experience based around this prized ingredient; and “¡Vuela!”, which induces a sense of freedom and invites guests on a global journey to explore the flavours of other cultures.",Madrid,Spain
Bergara,"General Artetxe 8, Donostia / San Sebastián, 20002, Spain",€,Basque,-1.9724306,43.324385,34943275026.0,https://guide.michelin.com/en/pais-vasco/es-donostia-san-sebastian/restaurant/bergara,http://www.pinchosbergara.es,Selected Restaurants,0,"Air conditioning,Terrace",Several miniature awards for cuisine guarantee the quality of its products. Small tapas bar that also has carvery - style tables.,Donostia / San Sebastián,Spain
El Far de Sant Sebastià,"Muntanya del Far de Sant Sebastià, Llafranc, 17211, Spain",€€,Traditional Cuisine,3.202166,41.897015,34972301639.0,https://guide.michelin.com/en/catalunya/llafranc/restaurant/el-far-de-sant-sebastia,https://www.hotelelfar.com/,Selected Restaurants,0,"Air conditioning,Car park,Great view,Terrace","Located next to the lighthouse, this restaurant occupies an 18C inn with impressive views that extend seawards for 80km across the horizon. Fish and seafood direct from the auction and rice from Pals steal the show on its various menus. The handful of attractive, maritime-inspired guestrooms are an added attraction.",Llafranc,Spain
El Alférez,"Playa de El Palmar, Vejer de la Frontera, 11159, Spain",€€,Traditional Cuisine,-6.0660979,36.2265837,34626580895.0,https://guide.michelin.com/en/andalucia/vejer-de-la-frontera/restaurant/el-alferez,https://www.restauranteelalferez.com/,Selected Restaurants,0,"Air conditioning,Terrace","A great option for those keen to eat right by the beach. This family-run restaurant, in business since 1988, boasts a pleasant terrace where the focus is on traditional maritime-inspired fare sourced directly from the auction, a good selection of fried fish, grilled seafood, plus a delicious rice with shrimp dish. It also offers a menu dedicated exclusively to red almadraba tuna from the Petaca Chico fishery.",Vejer de la Frontera,Spain
A Mar,"Latorre 8, Jerez de la Frontera, 11403, Spain",€€,Traditional Cuisine,-6.1385788,36.6823321,34956322915.0,https://guide.michelin.com/en/andalucia/jerez-de-la-frontera/restaurant/a-mar,https://www.a-marrestaurante.com/,Selected Restaurants,0,"Air conditioning,Terrace,Wheelchair access","As its name suggests, the sea takes centre stage here through an extensive traditional menu with a strong focus on fish and seafood, alongside a choice of rice and meat dishes and salads. Half-“raciones” are also available.",Jerez de la Frontera,Spain
Donaire,"Fernando López Arvelo 1, Planta 4, Adeje, 38660, Spain",€€€,Contemporary,-16.7387881,28.0916898,34922987177.0,https://guide.michelin.com/en/canarias/adeje/restaurant/donaire,http://www.restaurantedonaire.com,Selected Restaurants,0,"Air conditioning,Great view","This impeccable restaurant, the fine-dining option in the Hotel GF Victoria, stands out for its setting in a completely glass-fronted, semi-circular room with pleasant views of the Costa Adeje coastline and the Atlantic. On its à la carte and set menus, guests can enjoy contemporary cooking that is steeped in the culinary roots of the Canary Islands, as well as highly delicate presentation and a strong focus on ingredients sourced from the islands.",Adeje,Spain
Curioso,"Derecha Al Coso 22, Peñafiel, 47300, Spain",€€,Contemporary,-4.11833,41.5955035,34682399970.0,https://guide.michelin.com/en/castilla-y-leon/penafiel/restaurant/curioso,http://www.restaurantecurioso.com/,Selected Restaurants,0,Air conditioning,"A centrally located, rustic-cum-contemporary restaurant run by a couple, with the female half of the partnership in the kitchen and her male partner running the front of house. The traditional à la carte also features a few creative and contemporary dishes, alongside a set menu option.",Peñafiel,Spain
Jardín del Alma,"Mallorca 271, Barcelona, 08008, Spain",€€€,Traditional Cuisine,2.1633755,41.3945161,34932164478.0,https://guide.michelin.com/en/catalunya/barcelona/restaurant/jardin-del-alma,https://almahotels.com/barcelona/restaurante-jardin-del-alma,Selected Restaurants,0,"Air conditioning,Terrace","The tree-shaded terrace at this restaurant occupying a luxury hotel along the Passeig de Gràcia is a particular highlight, giving the impression of being in the countryside. Excellent traditional cuisine with a seasonal slant.",Barcelona,Spain
El Portalet,"Sant Jaume 32, Bossòst, 25550, Spain",€€,"Modern Cuisine, Creative",0.6923924,42.7832137,34973648200.0,https://guide.michelin.com/en/catalunya/bossost/restaurant/el-portalet,http://www.restaurantportalet.com,Selected Restaurants,0,"Air conditioning,Car park,Wheelchair access","El Portalet’s decor and cuisine, the latter based around two menus from which guests can order individual dishes, both come as a pleasant surprise. The chef here showcases his technical skill and creativity on a menu full of good ideas.",Bossòst,Spain
Bistronómika,"Ibiza 44, Madrid, 28009, Spain",€€€,Seafood,-3.6733221,40.4180215,34910607240.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/bistronomika-1154688,https://bistronomika.es/,Selected Restaurants,0,Air conditioning,"Part of the Bulbiza (Bulevar de Ibiza) gastronomic project, Bistronómika offers a traditional “No Carta” menu featuring lots of contemporary detail and daily recommendations. The superb fish cooked on the open grill are a particular highlight.",Madrid,Spain
